lat,long,time
23.535135,87.2976016667,10:09:45
23.535135,87.2976016667,10:09:46
23.535135,87.2976016667,10:09:47
23.535135,87.2976016667,10:09:48
23.535135,87.2976016667,10:09:49
23.535135,87.2976016667,10:09:50
23.535135,87.2976016667,10:09:51
23.535135,87.2976016667,10:09:52
23.535135,87.2976016667,10:09:53
23.535135,87.2976016667,10:09:54
23.535135,87.2976016667,10:09:55
23.535135,87.2976016667,10:09:56
23.535135,87.2976016667,10:09:57
23.535135,87.2976016667,10:09:58
23.535135,87.2976016667,10:09:59
23.535135,87.2976016667,10:10:00
23.535135,87.2976016667,10:10:01
23.535135,87.2976016667,10:10:02
23.535135,87.2976016667,10:10:03
23.535135,87.2976016667,10:10:04
23.535135,87.2976016667,10:10:05
23.535135,87.2976016667,10:10:06
23.535135,87.2976016667,10:10:07
23.535135,87.2976016667,10:10:08
23.535135,87.2976016667,10:10:09
23.535135,87.2976016667,10:10:10
23.535135,87.2976016667,10:10:11
23.535135,87.2976016667,10:10:12
23.535135,87.2976016667,10:10:13
23.535135,87.2976016667,10:10:14
23.535135,87.2976016667,10:10:15
23.535135,87.2976016667,10:10:16
23.535135,87.2976016667,10:10:17
23.535135,87.2976016667,10:10:18
23.535135,87.2976016667,10:10:19
23.535135,87.2976016667,10:10:20
23.535135,87.2976016667,10:10:21
23.535135,87.2976016667,10:10:22
23.535135,87.2976016667,10:10:23
23.535135,87.2976016667,10:10:24
23.535135,87.2976016667,10:10:25
23.535135,87.2976016667,10:10:26
23.535135,87.2976016667,10:10:27
23.535135,87.2976016667,10:10:28
23.535135,87.2976016667,10:10:29
23.535135,87.2976016667,10:10:30
23.535135,87.2976016667,10:10:31
23.535135,87.2976016667,10:10:32
23.535135,87.2976016667,10:10:33
23.535135,87.2976016667,10:10:34
23.535135,87.2976016667,10:10:35
23.535135,87.2976016667,10:10:36
23.535135,87.2976016667,10:10:37
23.535135,87.2976016667,10:10:38
23.535135,87.2976016667,10:10:39
23.535135,87.2976016667,10:10:40
23.535135,87.2976016667,10:10:41
23.535135,87.2976016667,10:10:42
23.535135,87.2976016667,10:10:43
23.535135,87.2976016667,10:10:44
23.535135,87.2976016667,10:10:45
23.535135,87.2976016667,10:10:46
23.535135,87.2976016667,10:10:47
23.535135,87.2976016667,10:10:48
23.535135,87.2976016667,10:10:49
23.535135,87.2976016667,10:10:50
23.535135,87.2976016667,10:10:51
23.535135,87.2976016667,10:10:52
23.535135,87.2976016667,10:10:53
23.535135,87.2976016667,10:10:54
23.535135,87.2976016667,10:10:55
23.535135,87.2976016667,10:10:56
23.535135,87.2976016667,10:10:57
23.535135,87.2976016667,10:10:58
23.535135,87.2976016667,10:10:59
23.535135,87.2976016667,10:11:00
23.535135,87.2976016667,10:11:01
23.535135,87.2976016667,10:11:02
23.535135,87.2976016667,10:11:03
23.535135,87.2976016667,10:11:04
23.535135,87.2976016667,10:11:05
23.535135,87.2976016667,10:11:06
23.535135,87.2976016667,10:11:07
23.535135,87.2976016667,10:11:08
23.535135,87.2976016667,10:11:09
23.535135,87.2976016667,10:11:10
23.535135,87.2976016667,10:11:11
23.535135,87.2976016667,10:11:12
23.535135,87.2976016667,10:11:13
23.535135,87.2976016667,10:11:14
23.535135,87.2976016667,10:11:15
23.535135,87.2976016667,10:11:16
23.535135,87.2976016667,10:11:17
23.535135,87.2976016667,10:11:18
23.535135,87.2976016667,10:11:19
23.535135,87.2976016667,10:11:20
23.535135,87.2976016667,10:11:21
23.535135,87.2976016667,10:11:22
23.535135,87.2976016667,10:11:23
23.535135,87.2976016667,10:11:24
23.5351383333,87.297585,10:11:25
23.5351416667,87.2975666667,10:11:26
23.5351416667,87.2975483333,10:11:27
23.5351416667,87.2975283333,10:11:28
23.53514,87.2975133333,10:11:29
23.53514,87.2975016667,10:11:30
23.5351383333,87.2974966667,10:11:31
23.5351383333,87.297495,10:11:32
23.5351383333,87.2974916667,10:11:33
23.53514,87.29749,10:11:34
23.53514,87.2974883333,10:11:35
23.53514,87.2974866667,10:11:36
23.53514,87.2974866667,10:11:37
23.53514,87.2974866667,10:11:38
23.53514,87.29748,10:11:39
23.5351383333,87.2974716667,10:11:40
23.5351366667,87.2974633333,10:11:41
23.535135,87.2974583333,10:11:42
23.535135,87.2974533333,10:11:43
23.5351333333,87.2974483333,10:11:44
23.535135,87.2974433333,10:11:45
23.535135,87.297435,10:11:46
23.5351333333,87.297425,10:11:47
23.5351333333,87.29741,10:11:48
23.5351316667,87.2974,10:11:49
23.53513,87.2973883333,10:11:50
23.5351283333,87.297375,10:11:51
23.5351283333,87.2973616667,10:11:52
23.5351283333,87.297345,10:11:53
23.53513,87.2973266667,10:11:54
23.5351333333,87.297305,10:11:55
23.5351383333,87.2972916667,10:11:56
23.5351416667,87.2972816667,10:11:57
23.5351433333,87.2972716667,10:11:58
23.5351416667,87.2972633333,10:11:59
23.5351416667,87.2972633333,10:12:00
23.53514,87.2972616667,10:12:01
23.53514,87.2972616667,10:12:02
23.5351383333,87.2972616667,10:12:03
23.5351383333,87.2972616667,10:12:04
23.5351383333,87.2972616667,10:12:05
23.5351383333,87.2972616667,10:12:06
23.5351383333,87.2972616667,10:12:07
23.5351383333,87.2972616667,10:12:08
23.5351383333,87.2972616667,10:12:09
23.5351383333,87.2972616667,10:12:10
23.5351383333,87.2972616667,10:12:11
23.53514,87.2972616667,10:12:12
23.5351416667,87.29726,10:12:13
23.5351433333,87.29726,10:12:14
23.5351433333,87.29726,10:12:15
23.5351433333,87.29726,10:12:16
23.5351433333,87.29726,10:12:17
23.5351433333,87.29726,10:12:18
23.5351433333,87.29726,10:12:19
23.535145,87.2972583333,10:12:20
23.5351516667,87.2972533333,10:12:21
23.53516,87.2972416667,10:12:22
23.5351683333,87.2972283333,10:12:23
23.53518,87.297215,10:12:24
23.53519,87.2972,10:12:25
23.5351983333,87.297185,10:12:26
23.53521,87.29717,10:12:27
23.5352183333,87.2971583333,10:12:28
23.5352283333,87.297145,10:12:29
23.5352383333,87.2971283333,10:12:30
23.5352483333,87.29711,10:12:31
23.5352583333,87.29709,10:12:32
23.53527,87.29707,10:12:33
23.5352816667,87.2970466667,10:12:34
23.5352933333,87.2970233333,10:12:35
23.535305,87.2969983333,10:12:36
23.5353166667,87.296975,10:12:37
23.53533,87.2969516667,10:12:38
23.53534,87.296925,10:12:39
23.53535,87.2969,10:12:40
23.5353616667,87.2968733333,10:12:41
23.535375,87.2968466667,10:12:42
23.5353866667,87.2968216667,10:12:43
23.5354016667,87.296795,10:12:44
23.535415,87.2967666667,10:12:45
23.53543,87.2967366667,10:12:46
23.535445,87.2967066667,10:12:47
23.5354583333,87.2966816667,10:12:48
23.5354683333,87.2966566667,10:12:49
23.5354783333,87.2966366667,10:12:50
23.5354883333,87.2966166667,10:12:51
23.5354983333,87.2966,10:12:52
23.53551,87.296585,10:12:53
23.53552,87.2965716667,10:12:54
23.53553,87.29656,10:12:55
23.5355416667,87.2965483333,10:12:56
23.5355533333,87.29653,10:12:57
23.535565,87.29651,10:12:58
23.53558,87.29649,10:12:59
23.5355983333,87.2964683333,10:13:00
23.5356116667,87.296435,10:13:01
23.5356333333,87.296395,10:13:02
23.5356566667,87.2963566667,10:13:03
23.5356766667,87.2963183333,10:13:04
23.535695,87.2962833333,10:13:05
23.5357116667,87.29625,10:13:06
23.5357266667,87.296215,10:13:07
23.5357433333,87.29618,10:13:08
23.5357616667,87.2961483333,10:13:09
23.5357783333,87.2961183333,10:13:10
23.5357966667,87.2960883333,10:13:11
23.5358133333,87.2960566667,10:13:12
23.53583,87.296025,10:13:13
23.5358466667,87.2959966667,10:13:14
23.53586,87.2959666667,10:13:15
23.5358733333,87.2959416667,10:13:16
23.5358816667,87.2959216667,10:13:17
23.53589,87.2959033333,10:13:18
23.5359,87.2958833333,10:13:19
23.5359116667,87.2958616667,10:13:20
23.5359266667,87.29584,10:13:21
23.5359433333,87.29582,10:13:22
23.5359633333,87.2958033333,10:13:23
23.5359833333,87.2957916667,10:13:24
23.5360033333,87.295785,10:13:25
23.5360233333,87.2957833333,10:13:26
23.5360416667,87.295785,10:13:27
23.5360566667,87.29579,10:13:28
23.5360716667,87.2958016667,10:13:29
23.5360866667,87.29581,10:13:30
23.5361033333,87.295825,10:13:31
23.53612,87.2958366667,10:13:32
23.5361366667,87.29585,10:13:33
23.536155,87.2958633333,10:13:34
23.536175,87.2958816667,10:13:35
23.5361966667,87.2958983333,10:13:36
23.53622,87.2959166667,10:13:37
23.5362433333,87.295935,10:13:38
23.5362683333,87.2959533333,10:13:39
23.5362933333,87.29597,10:13:40
23.5363216667,87.2959883333,10:13:41
23.5363533333,87.2960116667,10:13:42
23.5363866667,87.2960333333,10:13:43
23.5364183333,87.296055,10:13:44
23.5364533333,87.2960766667,10:13:45
23.53649,87.2961016667,10:13:46
23.5365283333,87.296125,10:13:47
23.5365683333,87.29615,10:13:48
23.5366066667,87.296175,10:13:49
23.536645,87.2961983333,10:13:50
23.53668,87.29622,10:13:51
23.5367166667,87.2962416667,10:13:52
23.5367533333,87.2962666667,10:13:53
23.53679,87.2962916667,10:13:54
23.5368233333,87.296315,10:13:55
23.53686,87.2963383333,10:13:56
23.5368983333,87.29636,10:13:57
23.53694,87.2963833333,10:13:58
23.53699,87.2964033333,10:13:59
23.5370366667,87.2964266667,10:14:00
23.5370783333,87.2964516667,10:14:01
23.5371183333,87.2964733333,10:14:02
23.5371583333,87.296495,10:14:03
23.5371933333,87.2965166667,10:14:04
23.5372283333,87.2965383333,10:14:05
23.5372633333,87.296565,10:14:06
23.5372966667,87.2965966667,10:14:07
23.5373283333,87.2966283333,10:14:08
23.5373633333,87.29665,10:14:09
23.5373966667,87.2966666667,10:14:10
23.5374316667,87.2966833333,10:14:11
23.5374616667,87.2966966667,10:14:12
23.5374883333,87.2967116667,10:14:13
23.5375083333,87.296725,10:14:14
23.5375233333,87.296735,10:14:15
23.5375283333,87.2967433333,10:14:16
23.53753,87.2967466667,10:14:17
23.53753,87.2967483333,10:14:18
23.53753,87.29675,10:14:19
23.53753,87.29675,10:14:20
23.5375283333,87.2967483333,10:14:21
23.5375283333,87.2967483333,10:14:22
23.5375283333,87.2967483333,10:14:23
23.5375283333,87.2967483333,10:14:24
23.5375283333,87.2967483333,10:14:25
23.5375283333,87.2967483333,10:14:26
23.5375283333,87.2967483333,10:14:27
23.5375283333,87.2967483333,10:14:28
23.5375283333,87.2967483333,10:14:29
23.5375283333,87.2967483333,10:14:30
23.5375283333,87.2967483333,10:14:31
23.5375283333,87.2967483333,10:14:32
23.5375283333,87.2967483333,10:14:33
23.5375283333,87.2967483333,10:14:34
23.5375283333,87.2967483333,10:14:35
23.5375283333,87.2967483333,10:14:36
23.5375283333,87.2967483333,10:14:37
23.5375283333,87.2967483333,10:14:38
23.5375283333,87.2967483333,10:14:39
23.5375283333,87.2967483333,10:14:40
23.5375283333,87.2967483333,10:14:41
23.5375283333,87.2967483333,10:14:42
23.5375283333,87.2967483333,10:14:43
23.5375283333,87.2967483333,10:14:44
23.5375283333,87.2967483333,10:14:45
23.5375283333,87.2967483333,10:14:46
23.5375283333,87.2967483333,10:14:47
23.5375283333,87.2967483333,10:14:48
23.5375283333,87.2967483333,10:14:49
23.5375283333,87.2967483333,10:14:50
23.5375283333,87.2967483333,10:14:51
23.5375283333,87.2967483333,10:14:52
23.5375283333,87.2967483333,10:14:53
23.5375283333,87.2967483333,10:14:54
23.5375283333,87.2967483333,10:14:55
23.5375283333,87.2967483333,10:14:56
23.5375283333,87.2967483333,10:14:57
23.5375283333,87.2967483333,10:14:58
23.5375283333,87.2967483333,10:14:59
23.5375283333,87.2967483333,10:15:00
23.5375283333,87.2967483333,10:15:01
23.5375283333,87.2967483333,10:15:02
23.5375283333,87.2967483333,10:15:03
23.5375283333,87.2967483333,10:15:04
23.5375283333,87.2967483333,10:15:05
23.5375283333,87.2967483333,10:15:06
23.5375283333,87.2967483333,10:15:07
23.5375283333,87.2967483333,10:15:08
23.5375283333,87.2967483333,10:15:09
23.5375283333,87.2967483333,10:15:10
23.5375283333,87.2967483333,10:15:11
23.5375283333,87.2967483333,10:15:12
23.5375283333,87.2967483333,10:15:13
23.5375283333,87.2967483333,10:15:14
23.5375283333,87.2967483333,10:15:15
23.5375283333,87.2967483333,10:15:16
23.5375283333,87.2967483333,10:15:17
23.5375333333,87.2967516667,10:15:18
23.5375483333,87.2967583333,10:15:19
23.5375666667,87.296765,10:15:20
23.5375866667,87.2967733333,10:15:21
23.5376083333,87.2967833333,10:15:22
23.53763,87.2967966667,10:15:23
23.53765,87.29681,10:15:24
23.5376683333,87.296825,10:15:25
23.5376833333,87.2968416667,10:15:26
23.53769,87.29686,10:15:27
23.537695,87.29688,10:15:28
23.537695,87.2969016667,10:15:29
23.53769,87.2969216667,10:15:30
23.537685,87.2969433333,10:15:31
23.5376783333,87.2969683333,10:15:32
23.53767,87.2969933333,10:15:33
23.53766,87.2970216667,10:15:34
23.5376483333,87.2970483333,10:15:35
23.53764,87.297075,10:15:36
23.53763,87.2971033333,10:15:37
23.5376216667,87.2971316667,10:15:38
23.537615,87.2971583333,10:15:39
23.5376066667,87.297185,10:15:40
23.5376,87.29721,10:15:41
23.5375983333,87.29723,10:15:42
23.5375966667,87.2972466667,10:15:43
23.5375966667,87.2972533333,10:15:44
23.537595,87.2972566667,10:15:45
23.537595,87.297255,10:15:46
23.5375933333,87.2972533333,10:15:47
23.537595,87.2972516667,10:15:48
23.537595,87.2972483333,10:15:49
23.537595,87.2972483333,10:15:50
23.537595,87.2972483333,10:15:51
23.537595,87.2972483333,10:15:52
23.5375966667,87.2972533333,10:15:53
23.5376016667,87.2972633333,10:15:54
23.5376066667,87.29728,10:15:55
23.5376166667,87.2972966667,10:15:56
23.5376283333,87.2973116667,10:15:57
23.53764,87.2973316667,10:15:58
23.5376566667,87.2973516667,10:15:59
23.5376783333,87.2973716667,10:16:00
23.5377,87.2973883333,10:16:01
23.5377233333,87.2974033333,10:16:02
